archetype,outfit_key,prompt
young man,casual,"A dusty-blue fleece lounge sweater with ribbed cuffs, worn with pale-sage joggers."
young man,casual,"A soft charcoal oversized tee with smooth stretch cotton, matched with dusty-green lounge shorts."
young man,casual,"A cream relaxed-fit lounge hoodie with warm interior, paired with black rib-knit joggers."
young man,casual,"A pale-lavender wide-shoulder sweatshirt with a loose silhouette, worn with charcoal lounge pants."
young man,casual,"A dusty-green oversized tee with soft relaxed sleeves, matched with heather-gray lounge shorts."
young man,casual,"A cream fleece crewneck with sturdy knit cuffs, paired with dusty-blue lounge joggers."
young man,casual,"A soft gray lounge tee with curved hem and subtle stretch, worn with charcoal lounge shorts."
young man,casual,"A dusty-purple oversized sweater with plush knit texture, matched with black jersey lounge pants."
young man,casual,"A cream oversized jersey tee with relaxed neckline, paired with pale-sage lounge shorts."
young man,casual,"A muted-blue fleece hoodie with slightly dropped shoulders, worn with charcoal knit joggers."
young man,casual,"A soft oatmeal oversized long-sleeve lounge top with rib-knit cuffs, matched with dusty-lilac shorts."
young man,casual,"A charcoal lounge sweater with wide sleeves and soft drape, paired with dusty-green jogger pants."
young man,casual,"A cream fleece-lined sweatshirt with a relaxed silhouette, worn with black jersey lounge shorts."
young man,casual,"A sky-blue oversized tee with smooth drape and wide neck, matched with charcoal rib-knit lounge pants."

young man,formal,"a fitted deep navy satin dress shirt with a low unbuttoned V at the collar and subtle sheen, paired with slim charcoal dress trousers that taper cleanly from the hip, finished with a narrow black leather belt and his hair styled back in soft waves"
young man,formal,"a crisp white tailored dress shirt with the top two buttons undone and sleeves neatly rolled to mid-forearm, worn under a charcoal gray vest that pinches at the waist, paired with slim black suit trousers and a thin silver chain at his throat, hair tousled but controlled"
young man,formal,"a sleek black stretch poplin shirt with a low open V neckline and tiny matte buttons, matched with dark graphite slim-fit slacks that sit at the natural waist, accented by a simple black belt, his hair styled straight and swept back from his face"
young man,formal,"a deep burgundy velvet blazer sharply tailored at the shoulders and nipped at the waist, layered over a fitted black dress shirt with the top button open, paired with narrow black formal trousers and a slim silver ring on one hand, his hair worn in soft brushed-back curls"
young man,formal,"a soft champagne satin dress shirt with a relaxed drape and three buttons left undone to show the collarbones, sleeves lightly pushed up, paired with tailored charcoal trousers that skim the legs, finished with a minimalist black belt and his hair parted to one side in loose waves"
young man,formal,"a forest-green fitted dress shirt with a subtle sateen finish and a slightly open collar, worn with slim black suit pants pressed with a sharp crease, accented by a narrow dark belt, his hair styled in a slightly messy, pushed-back texture"
young man,formal,"a crisp white long-sleeve shirt with a sculpted torso fit and a straight point collar left open, matched with deep navy slim tailored trousers, a thin silver pendant resting just below the throat, his hair smoothed back with a soft natural shine"
young man,formal,"a black satin drape-neck shirt with a loose cowl-style neckline that dips to reveal the upper chest, sleeves fitted at the wrists, paired with slim dark charcoal dress pants and a delicate chain belt at the waist, his hair worn long and straight around his jawline"
young man,formal,"a cobalt blue semi-sheer chiffon dress shirt with an opaque panel over the torso and slightly sheer sleeves, top buttons undone, matched with fitted black formal trousers, a fine silver bracelet at his wrist, his hair styled in light, deliberate disarray"
young man,formal,"a dark plum tailored vest with sharp lapels worn over a charcoal fitted V-neck long-sleeve, the vest cinching the waist, paired with black tapered dress slacks and a thin chain necklace at the collarbone, his hair styled in polished waves"
young man,formal,"a charcoal single-breasted blazer cut close through the waist, worn over a black open-collar dress shirt, paired with matching charcoal tailored trousers and a subtle dark belt, his hair styled clean with a slight side part"
young man,formal,"a deep emerald dress shirt with a subtle micro-pattern, top buttons undone and cuffs neatly buttoned, paired with slim black suit pants that follow the leg line closely, finished with a simple wristwatch and his hair swept back from his forehead"
young man,formal,"a soft dove-gray fitted dress shirt with a spread collar and a low V of undone buttons, matched with darker gray cigarette-fit trousers and a thin black belt, his hair styled in a tidy undercut with slightly longer top"
young man,formal,"a black mandarin-collar dress shirt with a hidden placket and precise tailoring through the torso, paired with deep charcoal slim-fit trousers, accented by a simple metallic bracelet, his hair styled straight and neatly combed"
young man,formal,"a midnight blue satin shirt with a sharp collar left open, sleeves fitted and buttoned at the wrist, paired with black dress pants that taper cleanly from hip to hem, finished with a skinny black tie worn loosened at the neck and his hair tousled casually"
young man,formal,"a crisp white tux-style shirt with a subtle pleated front and spread collar worn open without a tie, matched with black slim formal trousers and a satin cummerbund at the waist, his hair slicked back in a refined style"
young man,formal,"a warm charcoal knit mock-neck top that hugs the torso, layered under a black single-breasted suit jacket, paired with slim matching trousers and a narrow leather belt, his hair styled in soft, side-swept waves"
young man,formal,"a deep wine-red slim-cut dress shirt with a slight sheen and small black buttons, the collar left open, paired with black tailored trousers and a narrow chain bracelet, his hair styled in messy, deliberate curls"
young man,formal,"a pale ivory fitted dress shirt with a narrow spread collar and fine vertical texture, top buttons undone, matched with slate-gray tailored trousers and a black belt, his hair worn slightly tousled with a gentle wave"
young man,formal,"a black satin shirt with a subtle tonal stripe, two buttons open at the throat, sleeves buttoned close, paired with narrow dark charcoal suit pants and a slender silver ring, his hair styled straight and parted slightly off-center"
young man,formal,"a steel-blue dress shirt with a slight sheen and pointed collar left open, worn with slim black formal trousers and a minimalist gunmetal bracelet, his hair styled in a neat, short cut with textured fringe"
young man,formal,"a cream-colored high-collar banded dress shirt with a sleek hidden placket, tailored close to the chest, paired with slim black trousers, a thin silver chain around his neck, and his hair groomed smooth with a subtle side part"
young man,formal,"a dark forest-green velvet blazer with soft sheen and narrow lapels, layered over a black fitted crew-neck shirt, paired with black dress pants that follow the leg line closely, his hair styled in relaxed, brushed-back curls"
young man,formal,"a navy patterned dress shirt with tiny tonal dots, collar open and cuffs neatly buttoned, worn with charcoal tailored trousers and a skinny black belt, his hair styled slightly messy with volume at the crown"
young man,formal,"a crisp pale blue shirt with a semi-spread collar and slim cut, the top two buttons undone, matched with dark navy dress slacks pressed with a sharp crease, his hair combed into a smooth side sweep"
young man,formal,"a jet-black fitted dress shirt with matte buttons and a narrow collar worn open, paired with black tailored trousers in a slightly cropped formal cut, a thin silver chain around his wrist, his hair styled in a clean undercut with longer textured top"
young man,formal,"a soft champagne silk-blend shirt with a fluid drape, collar softly collapsed and two buttons left open, matched with charcoal slim trousers and a narrow black leather belt, his hair styled in gently tousled waves framing his face"
young man,formal,"a deep burgundy dress shirt with a subtle sateen finish and sharp collar, tucked into slim black dress pants with a visible crease, accented by a thin black tie worn loose at the collar, his hair swept back in a relaxed style"
young man,formal,"a slate-gray fitted shirt with a low open V of unbuttoned placket, sleeves rolled neatly to just below the elbow, paired with black tailored trousers and a slender leather bracelet, his hair styled in slightly messy, textured layers"
young man,formal,"a white dress shirt with fine vertical pinstripes, collar opened and cuffs buttoned snugly, matched with deep navy slim trousers and a simple black belt, his hair shaped into a clean, slightly voluminous side part"
young man,formal,"a black high-neck band-collar shirt with a concealed button placket, fitted to the torso, worn with dark charcoal tailored trousers, a narrow silver bracelet at his wrist, his hair styled straight and tucked back from his forehead"
young man,formal,"a rich emerald satin shirt with a sculpted fit and a low unbuttoned neckline, paired with black dress pants that taper to a clean line, finished with a narrow belt and his hair worn down in loose, tidy waves"
young man,formal,"a crisp white shirt with a wing-style collar worn open and soft pleating down the front, matched with black tailored trousers and a satin waistcoat left unbuttoned at the top, his hair combed sleek and parted at the side"
young man,formal,"a charcoal fitted turtleneck knit that hugs the neck and shoulders, worn under a deep navy single-button blazer, paired with matching navy trousers and a minimalist ring, his hair styled in smooth, controlled waves"
young man,formal,"a dark plum dress shirt with a subtle micro-sheen and pointed collar, top buttons undone, paired with charcoal slim dress pants and a black belt, his hair styled in slightly messy curls pushed back from his face"
young man,formal,"a soft ivory shirt with a small band collar and concealed placket, tailored to follow the torso, matched with slim black trousers, a thin chain worn above the collar, his hair styled short and clean, with softly textured top"
